ID,type,path_to_file,begin_line,link_to_comment,comment,non-information
FR316,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/edit/MassSetFieldsDialog.java,101,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/edit/MassSetFieldsDialog.java#L101,Move contents from one field to another for a Collection of entries.,no
FR636,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/UndoableAddOrRemoveGroup.java,11,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/UndoableAddOrRemoveGroup.java#L11,Adding of a single node (group).,yes
FR1196,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/preferences/PreviewTabViewModel.java,372,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/preferences/PreviewTabViewModel.java#L372,"This is called, when the user drops some PreviewLayouts either in the availableListView or in the empty space of chosenListView",no
FR801,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/icon/IconTheme.java,281,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/icon/IconTheme.java#L281,TODO: use WEB_SEARCH instead as soon as it is available TODO: use WEB_SEARCH instead as soon as it is available,no
FR1383,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/CurrentThreadTaskExecutor.java,23,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/CurrentThreadTaskExecutor.java#L23,"Executes the task on the current thread. The code is essentially taken from {@link javafx.concurrent.Task.TaskCallable#call()}, but adapted to run sequentially.",no
FR920,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/keyboard/KeyBinding.java,117,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/keyboard/KeyBinding.java#L117,"This method returns the default key binding, the key(s) which are assigned",yes
FR717,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/GroupTreeViewModel.java,149,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/GroupTreeViewModel.java#L149,"TODO: Add undo UndoableAddOrRemoveGroup undo = new UndoableAddOrRemoveGroup(parent, new GroupTreeNodeViewModel(newGroupNode), UndoableAddOrRemoveGroup.ADD_NODE); panel.getUndoManager().addEdit(undo);",no
FR332,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/SourceTab.java,297,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/SourceTab.java#L297,Test if the field is legally set.,no
FR321,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/edit/MassSetFieldsDialog.java,217,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/edit/MassSetFieldsDialog.java#L217,"Need to run this async, otherwise the dialog does not work",no
FR1350,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/undo/UndoableStringChange.java,33,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/undo/UndoableStringChange.java#L33,Revert the change.,yes
FR301,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/duplicationFinder/DuplicateSearch.java,171,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/duplicationFinder/DuplicateSearch.java#L171,and adding merged entries:,yes
FR401,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/fileannotationtab/FileAnnotationViewModel.java,36,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/fileannotationtab/FileAnnotationViewModel.java#L36,remove newlines && hyphens before linebreaks,yes
FR1440,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/BackgroundTask.java,184,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/BackgroundTask.java#L184,Creates a {@link BackgroundTask} that first runs this task and based on the result runs a second task.,no
FR858,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/actions/CheckForNewEntryTypesAction.java,13,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/actions/CheckForNewEntryTypesAction.java#L13,"This action checks whether any new custom entry types were loaded from this BIB file. If so, an offer to remember these entry types is given.",no
FR373,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/EntryEditor.java,275,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/EntryEditor.java#L275,Other fields,yes
FR696,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/GroupNodeViewModel.java,87,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/GroupNodeViewModel.java#L87,"Register listener The wrapper created by the FXCollections will set a weak listener on the wrapped list. This weak listener gets garbage collected. Hence, we need to maintain a reference to this list.",no
FR476,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiles/FindFullTextAction.java,30,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiles/FindFullTextAction.java#L30,Try to download fulltext PDF for selected entry(ies) by following URL or DOI link.,no
FR526,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiletype/CustomizeExternalFileTypesDialog.java,17,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiletype/CustomizeExternalFileTypesDialog.java#L17,Editor for external file types.,yes
FR679,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/GroupDialog.java,159,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/GroupDialog.java#L159,configure elements,yes
FR1434,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/BackgroundTask.java,21,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/BackgroundTask.java#L21,"This class is essentially a wrapper around {@link Task}. We cannot use {@link Task} directly since it runs certain update notifications on the JavaFX thread, and so makes testing harder. We take the opportunity and implement a fluid interface.",no
FR389,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/EntryEditorTab.java,22,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/EntryEditorTab.java#L22,Updates the view with the contents of the given entry.,yes
FR1085,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/Bootstrap.java,329,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/Bootstrap.java#L329,try to connect to office,no
FR808,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/ParserResultWarningDialog.java,47,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/ParserResultWarningDialog.java#L47,Switch tab if asked to do so,no
FR993,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/MainTable.java,123,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/MainTable.java#L123,Store visual state,yes
FR324,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/dialogs/AutosaveUIManager.java,12,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/dialogs/AutosaveUIManager.java#L12,This class has an abstract UI role as it listens for an {@link AutosaveEvent} and saves the bib file associated with the given {@link BasePanel}.,no
FR454,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiles/ImportHandler.java,116,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiles/ImportHandler.java#L116,Set owner/timestamp,no
FR952,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/RightClickMenu.java,113,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/RightClickMenu.java#L113,the submenu will behave dependent on what style is currently selected (citation/preview),no
FR1137,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java,748,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java#L748,Find the linking footnote marker:,no
FR95,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/JabRefMain.java,95,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/JabRefMain.java#L95,"Tests if we are running an acceptable Java and terminates JabRef when we are sure the version is not supported. This test uses the requirements for the Java version as specified in <code>gradle.build</code>. It is possible to define a minimum version including the built number and to indicate whether Java 9 can be used (which it currently can't). It tries to compare this version number to the version of the currently running JVM. The check is optimistic and will rather return true even if we could not exactly determine the version. <p> Note: Users with a very old version like 1.6 will not profit from this since class versions are incompatible and JabRef won't even start. Currently, JabRef won't start with Java 9 either, but the warning that it cannot be used with this version is helpful anyway to prevent users to update from an old 1.8 directly to version 9. Additionally, we soon might have a JabRef that does start with Java 9 but is not perfectly compatible. Therefore, we should leave the Java 9 check alive.",no
FR383,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/EntryEditor.java,359,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/EntryEditor.java#L359,Subscribe to type changes for rebuilding the currently visible tab,yes
FR1048,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/mergeentries/MergeEntries.java,325,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/mergeentries/MergeEntries.java#L325,May happen during initialization -> just ignore,no
FR529,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/URLUtil.java,80,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/URLUtil.java#L80,"Look for the last '.' in the link, and return the following characters. This gives the extension for most reasonably named links.",no
FR989,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/MainTableDataModel.java,63,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/MainTableDataModel.java#L63,"No selected group, show all entries",no
FR1037,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/mergeentries/MergeEntries.java,48,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/mergeentries/MergeEntries.java#L48,Headings,yes
FR1150,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java,1072,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java#L1072,get XTextContent interface,yes
FR901,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/journals/ManageJournalAbbreviationsViewModel.java,243,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/journals/ManageJournalAbbreviationsViewModel.java#L243,Method to change the currentAbbrevaition property to a new abbreviation.,yes
FR1036,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/mergeentries/MergeEntries.java,311,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/mergeentries/MergeEntries.java#L311,Update the merged entry,yes
FR436,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/exporter/SaveDatabaseAction.java,157,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/exporter/SaveDatabaseAction.java#L157,release panel from save status,yes
FR443,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/exporter/CreateModifyExporterDialogViewModel.java,49,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/exporter/CreateModifyExporterDialogViewModel.java#L49,Set text of each of the boxes,yes
FR838,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/ImportEntriesViewModel.java,182,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/ImportEntriesViewModel.java#L182,Do nothing,yes
FR1335,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/undo/UndoableInsertEntry.java,11,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/undo/UndoableInsertEntry.java#L11,"This class represents the removal of an entry. The constructor needs references to the database, the entry, and the map of open entry editors. The latter to be able to close the entry's editor if it is opened before the insert is undone.",no
FR1292,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/push/PushToApplicationSettings.java,56,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/push/PushToApplicationSettings.java#L56,This method is called to indicate that the settings panel returned from the getSettingsPanel() method has been shown to the user and that the user has indicated that the settings should be stored. This method must store the state of the widgets in the settings panel to Globals.prefs.,no
FR165,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/autocompleter/SuggestionProvider.java,121,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/autocompleter/SuggestionProvider.java#L121,Check the given possible suggestion is a match (is a valid suggestion),yes
FR949,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/MainTableNameFormatter.java,22,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/MainTableNameFormatter.java#L22,Read name format options: MK:,yes
FR1090,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java,281,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java#L281,"This method inserts a cite marker in the text for the given BibEntry, and may refresh the bibliography.",no
FR936,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/libraryproperties/LibraryPropertiesDialogView.java,120,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/libraryproperties/LibraryPropertiesDialogView.java#L120,FIXME: Move to viewModel until fieldFormatterCleanupsPanel is property implemented,no
FR198,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/cleanup/CleanupPresetPanel.java,58,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/cleanup/CleanupPresetPanel.java#L58,"Since the directory does not exist, we cannot move it to there. So, this option is not checked - regardless of the presets stored in the preferences.",no
FR1302,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/search/GlobalSearchBar.java,257,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/search/GlobalSearchBar.java#L257,"TODO: reflective access, should be removed",no
FR851,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/actions/AppendDatabaseAction.java,95,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/actions/AppendDatabaseAction.java#L95,ensure that there is always only one AllEntriesGroup,no
FR1089,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java,87,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java#L87,Class for manipulating the Bibliography of the currently start document in OpenOffice.,no
FR100,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/JabRefMain.java,69,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/JabRefMain.java#L69,Check for running JabRef,no
FR16,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java,331,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java#L331,"The MacAdapter calls this method when ""About"" is selected from the application menu.",no
FR546,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/LinkedFileViewModel.java,137,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/LinkedFileViewModel.java#L137,"TODO: Be a bit smarter and try to infer correct icon, for example using {@link org.jabref.gui.externalfiletype.ExternalFileTypes#getExternalFileTypeByName(String)}",no
FR348,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/FieldsEditorTab.java,195,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/FieldsEditorTab.java#L195,Restore focus to field (run this async so that editor is already initialized correctly),no
FR294,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/documentviewer/DocumentPageViewModel.java,17,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/documentviewer/DocumentPageViewModel.java#L17,Get the page number of the current page in the document.,yes
FR539,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/URLUtil.java,99,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/URLUtil.java#L99,First see if the stripped link gives a reasonable suffix:,no
FR344,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/MathSciNetTab.java,40,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/MathSciNetTab.java#L40,Hide progress indicator if finished (over 70% loaded),no
FR1022,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/mergeentries/FetchAndMergeEntry.java,112,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/mergeentries/FetchAndMergeEntry.java#L112,fields,yes
FR1179,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OpenOfficePanel.java,532,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OpenOfficePanel.java#L532,Ask if keys should be generated,yes
FR244,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/desktop/os/Windows.java,28,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/desktop/os/Windows.java#L28,quote String so explorer handles URL query strings correctly,no
FR916,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/journals/AbbreviationsFileViewModel.java,22,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/journals/AbbreviationsFileViewModel.java#L22,This class provides a model for abbreviation files. It actually doesn't save the files as objects but rather saves their paths. This also allows to specify pseudo files as placeholder objects.,no
FR1154,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java,1110,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java#L1110,Set language to [None]:,no
FR581,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/LinkedFilesEditor.java,144,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/LinkedFilesEditor.java#L144,To align with buttons below which also have 0.5em padding,no
FR1304,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/search/GlobalSearchBar.java,279,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/search/GlobalSearchBar.java#L279,TODO: switch Icon color searchIcon.setIcon(IconTheme.JabRefIcon.SEARCH.getIcon());,no
FR1254,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/preview/PreviewViewer.java,57,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/preview/PreviewViewer.java#L57,The entry currently shown,no
FR1319,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/specialfields/SpecialFieldAction.java,92,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/specialfields/SpecialFieldAction.java#L92,"setting a multi value special field - the setted value is displayed, too",no
FR290,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/documentviewer/DocumentViewerControl.java,193,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/documentviewer/DocumentViewerControl.java#L193,First hide old page and show background instead (recalculate size of background to make sure its correct),no
FR132,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/actions/ActionFactory.java,118,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/actions/ActionFactory.java#L118,"For some reason the graphic is not set correctly, so let's fix this",no
FR1191,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/UndefinedCharacterFormatException.java,3,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/UndefinedCharacterFormatException.java#L3,Exception used to indicate that the plugin attempted to set a character format that is not defined in the current OpenOffice document.,no
FR1390,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/TaskExecutor.java,33,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/TaskExecutor.java#L33,Submits a one-shot task that becomes enabled after the given delay.,no
FR757,Block,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/icon/IconTheme.java,210,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/icon/IconTheme.java#L210,css: folder *,no
FR475,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiles/AutoLinkFilesAction.java,25,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiles/AutoLinkFilesAction.java#L25,This Action may only be used in a menu or button. Never in the entry editor. FileListEditor and EntryEditor have other ways to update the file links,no
FR1057,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/Bootstrap.java,114,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/Bootstrap.java#L114,backwards compatibility stub.,no
SR1,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/module-info.java,2,https://github.com/nnovielli/jabref/blob/master/src/main/java/module-info.java#L2,Swing,yes
SR5,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/module-info.java,36,https://github.com/nnovielli/jabref/blob/master/src/main/java/module-info.java#L36,Preferences and XML,yes
SR6,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/module-info.java,41,https://github.com/nnovielli/jabref/blob/master/src/main/java/module-info.java#L41,Annotations (@PostConstruct),yes
SR8,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/module-info.java,47,https://github.com/nnovielli/jabref/blob/master/src/main/java/module-info.java#L47,Libre Office,yes
SR10,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/dcn/DatabaseChangeEvent.java,3,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/dcn/DatabaseChangeEvent.java#L3,A mocking class used as a placeholder for the real Oracle JDBC drivers to prevent build errors.,no
SR11,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/dcn/DatabaseChangeEvent.java,7,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/dcn/DatabaseChangeEvent.java#L7,no data,no
SR12,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/dcn/DatabaseChangeListener.java,3,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/dcn/DatabaseChangeListener.java#L3,A mocking class used as a placeholder for the real Oracle JDBC drivers to prevent build errors.,no
SR13,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/dcn/DatabaseChangeRegistration.java,3,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/dcn/DatabaseChangeRegistration.java#L3,A mocking class used as a placeholder for the real Oracle JDBC drivers to prevent build errors.,no
SR14,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/dcn/DatabaseChangeRegistration.java,9,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/dcn/DatabaseChangeRegistration.java#L9,do nothing,yes
SR15,Line,https://github.com/nnovielli/jabref/blob/master/src/jmh/java/org/jabref/benchmarks/Benchmarks.java,97,https://github.com/nnovielli/jabref/blob/master/src/jmh/java/org/jabref/benchmarks/Benchmarks.java#L97,FIXME: Reuse SearchWorker here,no
SR16,Line,https://github.com/nnovielli/jabref/blob/master/src/jmh/java/org/jabref/benchmarks/Benchmarks.java,104,https://github.com/nnovielli/jabref/blob/master/src/jmh/java/org/jabref/benchmarks/Benchmarks.java#L104,FIXME: Reuse SearchWorker here,no
SR17,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/OracleConnection.java,24,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/OracleConnection.java#L24,A mocking class used as a placeholder for the real Oracle JDBC drivers to prevent build errors.,no
SR19,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/driver/OracleDriver.java,3,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/driver/OracleDriver.java#L3,A mocking class used as a placeholder for the real Oracle JDBC drivers to prevent build errors.,no
SR21,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/OracleStatement.java,5,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/OracleStatement.java#L5,A mocking class used as a placeholder for the real Oracle JDBC drivers to prevent build errors.,no
SR23,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/package-info.java,1,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/package-info.java#L1,This package contains stubs for oracle.jdbc to prevent build errors if the non-distributable oraclejdbdc6.jar is unavailable in the classpath,no
SR24,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/AbstractViewModel.java,4,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/AbstractViewModel.java#L4,empty,yes
SR25,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/architecture/ApacheCommonsLang3Allowed.java,3,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/architecture/ApacheCommonsLang3Allowed.java#L3,Annotation to indicate that usage of ApacheCommonsLang3 is explicitly allowed. The intention is to fully switch to Google Guava and only use Apache Commons Lang3 if there is no other possibility,no
SR26,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/architecture/ApacheCommonsLang3Allowed.java,9,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/architecture/ApacheCommonsLang3Allowed.java#L9,The rationale,yes
SR27,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/cli/AuxCommandLine.java,28,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/cli/AuxCommandLine.java#L28,print statistics,no
SR28,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/BasePanelMode.java,3,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/BasePanelMode.java#L3,Defines the different modes that the BasePanel can operate in,no
SR29,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/ClipBoardManager.java,49,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/ClipBoardManager.java#L49,Puts content onto the clipboard.,yes
SR30,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/ClipBoardManager.java,56,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/ClipBoardManager.java#L56,"Get the String residing on the clipboard. @return any text found on the Clipboard; if none found, return an empty String.",yes
SR31,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/cli/ArgumentProcessor.java,72,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/cli/ArgumentProcessor.java#L72,"Will open a file (like importFile), but will also request JabRef to focus on this database",no
